  26.00    1.483   0.2181   0.0114
  28.00    1.431   0.2656  -0.0117
  30.00    1.380   0.3131  -0.0348
  32.00    1.348   0.3697  -0.0477
  35.00    1.300   0.4547  -0.0670
  40.00    1.221   0.5963  -0.0992
  45.00    1.138   0.7477  -0.1253
  50.00    1.056   0.8990  -0.1515
  55.00    0.951   1.0427  -0.1766
  60.00    0.846   1.1861  -0.2016
  65.00    0.717   1.3052  -0.2260
  70.00    0.588   1.4241  -0.2504
  75.00    0.443   1.5051  -0.2729
  80.00    0.297   1.5860  -0.2955
  85.00    0.148   1.6202  -0.3144
  90.00    0.000   1.6548  -0.3332
  95.00   -0.104   1.6196  -0.3393
 100.00   -0.208   1.5843  -0.3453
 105.00   -0.309   1.5025  -0.3423
 110.00   -0.411   1.4207  -0.3394
 115.00   -0.500   1.3013  -0.3304
 120.00   -0.590   1.1819  -0.3214
 125.00   -0.663   1.0384  -0.3115
 130.00   -0.736   0.8949  -0.3015
 135.00   -0.794   0.7439  -0.2980
 140.00   -0.851   0.5930  -0.2946
 145.00   -0.907   0.4520  -0.3120
 150.00   -0.963   0.3111  -0.3294
 155.00   -0.985   0.1967  -0.3733
 160.00   -1.007   0.0822  -0.4171
 170.00   -0.503   0.0100  -0.5000
 175.00   -0.252   0.0100  -0.2500
 180.00    0.000   0.0100   0.0000
