   6.00    1.075   0.0071   0.0889
   6.50    1.128   0.0076   0.0887
   7.00    1.175   0.0084   0.0879
   7.50    1.223   0.0091   0.0871
   8.00    1.267   0.0100   0.0859
   8.50    1.308   0.0110   0.0841
   9.00    1.346   0.0121   0.0820
   9.50    1.378   0.0130   0.0789
  10.00    1.406   0.0143   0.0759
  10.50    1.427   0.0161   0.0726
  11.00    1.445   0.0182   0.0694
  11.50    1.461   0.0205   0.0666
  12.00    1.472   0.0234   0.0638
  12.50    1.482   0.0265   0.0613
  13.00    1.494   0.0296   0.0593
  13.50    1.508   0.0329   0.0578
  14.00    1.521   0.0364   0.0567
  14.50    1.532   0.0404   0.0558
  15.00    1.542   0.0447   0.0551
  15.50    1.558   0.0486   0.0550
  16.00    1.573   0.0526   0.0548
  16.50    1.580   0.0575   0.0548
  17.00    1.583   0.0626   0.0543
  17.50    1.588   0.0683   0.0548
  18.00    1.599   0.0731   0.0555
  18.50    1.607   0.0787   0.0566
  19.00    1.617   0.0840   0.0575
  19.50    1.617   0.0906   0.0590
  20.00    1.614   0.0979   0.0608
  20.50    1.620   0.1040   0.0625
  21.00    1.621   0.1109   0.0647
  22.00    1.615   0.1261   0.0700
  23.00    1.588   0.1492   0.0574
  24.00    1.560   0.1724   0.0448
  25.00    1.532   0.1955   0.0323
  26.00    1.504   0.2187   0.0197
  28.00    1.448   0.2650  -0.0055
  30.00    1.392   0.3114  -0.0306
  32.00    1.357   0.3666  -0.0440
  35.00    1.306   0.4495  -0.0641
  40.00    1.219   0.5876  -0.0975
  45.00    1.134   0.7353  -0.1238
  50.00    1.048   0.8828  -0.1500
  55.00    0.942   1.0228  -0.1749
  60.00    0.836   1.1625  -0.1998
  65.00    0.707   1.2785  -0.2240
  70.00    0.579   1.3942  -0.2483
  75.00    0.435   1.4729  -0.2708
  80.00    0.291   1.5514  -0.2934
  85.00    0.145   1.5843  -0.3124
  90.00    0.000   1.6176  -0.3315
  95.00   -0.102   1.5837  -0.3383
 100.00   -0.203   1.5498  -0.3451
 105.00   -0.304   1.4703  -0.3431
 110.00   -0.404   1.3908  -0.3411
 115.00   -0.493   1.2745  -0.3334
 120.00   -0.583   1.1583  -0.3256
 125.00   -0.657   1.0185  -0.3172
 130.00   -0.730   0.8786  -0.3088
 135.00   -0.790   0.7314  -0.3076
 140.00   -0.850   0.5842  -0.3064
 145.00   -0.910   0.4467  -0.3276
 150.00   -0.971   0.3093  -0.3488
 155.00   -0.998   0.1976  -0.3989
 160.00   -1.026   0.0860  -0.4491
 170.00   -0.513   0.0100  -0.5000
 175.00   -0.256   0.0100  -0.2500
 180.00    0.000   0.0100   0.0000
