  -3.00    0.149   0.0225   0.1708
  -2.50    0.185   0.0196   0.1563
  -2.00    0.222   0.0166   0.1418
  -1.50    0.258   0.0137   0.1272
  -1.00    0.294   0.0107   0.1127
  -0.50    0.330   0.0078   0.0981
   0.00    0.367   0.0048   0.0836
   0.50    0.425   0.0049   0.0841
   1.00    0.483   0.0049   0.0847
   1.50    0.541   0.0050   0.0853
   2.00    0.599   0.0051   0.0857
   2.50    0.656   0.0052   0.0862
   3.00    0.713   0.0054   0.0865
   3.50    0.769   0.0056   0.0867
   4.00    0.820   0.0061   0.0862
   4.50    0.866   0.0073   0.0848
   5.00    0.912   0.0084   0.0837
   5.50    0.961   0.0092   0.0829
   6.00    1.011   0.0100   0.0824
   6.50    1.060   0.0106   0.0818
   7.00    1.111   0.0112   0.0814
   7.50    1.162   0.0117   0.0809
   8.00    1.212   0.0122   0.0804
   8.50    1.260   0.0128   0.0795
   9.00    1.309   0.0133   0.0788
   9.50    1.353   0.0141   0.0774
  10.00    1.397   0.0147   0.0762
  10.50    1.436   0.0154   0.0738
  11.00    1.471   0.0164   0.0713
  11.50    1.498   0.0177   0.0675
  12.00    1.526   0.0185   0.0641
  12.50    1.556   0.0199   0.0617
  13.00    1.582   0.0216   0.0591
  13.50    1.603   0.0236   0.0564
  14.00    1.620   0.0261   0.0536
  14.50    1.629   0.0293   0.0508
  15.00    1.627   0.0335   0.0476
  15.50    1.650   0.0360   0.0464
  16.00    1.666   0.0392   0.0453
  16.50    1.678   0.0429   0.0443
  17.00    1.687   0.0471   0.0436
  17.50    1.694   0.0519   0.0434
  18.00    1.698   0.0572   0.0435
  18.50    1.700   0.0630   0.0441
  19.00    1.697   0.0696   0.0451
  19.50    1.691   0.0770   0.0467
  20.00    1.677   0.0859   0.0492
  20.50    1.660   0.0956   0.0526
  21.00    1.638   0.1067   0.0571
  22.00    1.568   0.1352   0.0712
  23.00    1.544   0.1595   0.0589
  24.00    1.520   0.1837   0.0467
  25.00    1.497   0.2080   0.0344
  26.00    1.473   0.2323   0.0222
  28.00    1.425   0.2808  -0.0023
  30.00    1.377   0.3294  -0.0269
  32.00    1.348   0.3873  -0.0408
  35.00    1.303   0.4741  -0.0616
  40.00    1.229   0.6188  -0.0963
  45.00    1.149   0.7736  -0.1244
  50.00    1.069   0.9282  -0.1526
  55.00    0.965   1.0749  -0.1792
  60.00    0.861   1.2213  -0.2059
  65.00    0.731   1.3427  -0.2316
  70.00    0.600   1.4640  -0.2573
  75.00    0.452   1.5463  -0.2809
  80.00    0.304   1.6285  -0.3045
  85.00    0.152   1.6628  -0.3242
  90.00    0.000   1.6975  -0.3439
  95.00   -0.106   1.6622  -0.3508
 100.00   -0.212   1.6269  -0.3578
 105.00   -0.316   1.5437  -0.3553
 110.00   -0.419   1.4606  -0.3528
 115.00   -0.510   1.3388  -0.3440
 120.00   -0.600   1.2171  -0.3351
 125.00   -0.673   1.0706  -0.3248
 130.00   -0.746   0.9241  -0.3145
 135.00   -0.801   0.7698  -0.3102
 140.00   -0.857   0.6155  -0.3060
 145.00   -0.909   0.4714  -0.3222
 150.00   -0.961   0.3273  -0.3384
 155.00   -0.978   0.2103  -0.3809
 160.00   -0.996   0.0933  -0.4234
 170.00   -0.498   0.0100  -0.5000
 175.00   -0.249   0.0100  -0.2500
 180.00    0.000   0.0100   0.0000
